# event obsband deltatpk mpk fnupk trise t2 t3 restband kcor
   se f125w      3.2 27.04 0.0554   9.2 2.704 4.0            sdssr  -0.911 
   se f160w      3.2 25.05 0.3458   9.2 1.617 2.426            sdssi  -0.820 
   se f125w      3.3 27.02 0.0563   9.3 2.621 3.9            sdssr  -0.914 
   se f160w      3.3 25.0 0.3615   9.3 1.561 2.342            sdssi  -0.821 
   se f125w      3.4 27.01 0.0572   9.4 2.539 3.8            sdssr  -0.918 
   se f160w      3.4 24.96 0.378   9.4 1.507 2.26            sdssi  -0.821 
   se f125w      3.5 26.99 0.0582   9.5 2.457 3.686            sdssr  -0.921 
   se f160w      3.5 24.91 0.3952   9.5 1.453 2.18            sdssi  -0.822 
   se f125w      3.6 26.97 0.0591   9.6 2.377 3.565            sdssr  -0.924 
   se f160w      3.6 24.86 0.4133   9.6 1.401 2.101            sdssi  -0.822 
   se f125w      3.7 26.95 0.0601   9.7 2.297 3.446            sdssr  -0.928 
   se f160w      3.7 24.81 0.4321   9.7 1.349 2.024            sdssi  -0.822 
   se f125w      3.8 26.94 0.0611   9.8 2.219 3.328            sdssr  -0.932 
   se f160w      3.8 24.76 0.4518   9.8 1.298 1.948            sdssi  -0.823 
   se f125w      3.9 26.92 0.0621   9.9 2.141 3.212            sdssr  -0.936 
   se f160w      3.9 24.71 0.4724   9.9 1.249 1.873            sdssi  -0.823 
   se f125w      4.0 26.9 0.0631  10.0 2.064 3.097            sdssr  -0.938 
   se f160w      4.0 24.67 0.4939  10.0 1.2 1.8            sdssi  -0.823 
   se f125w      4.1 26.88 0.0641  10.1 1.988 2.983            sdssr  -0.942 
   se f160w      4.1 24.62 0.5164  10.1 1.152 1.728            sdssi  -0.824 
   se f125w      4.2 26.86 0.0652  10.2 1.913 2.87            sdssr  -0.945 
   se f160w      4.2 24.57 0.5399  10.2 1.105 1.657            sdssi  -0.824 
   se f125w      4.3 26.85 0.0663  10.3 1.839 2.759            sdssr  -0.950 
   se f160w      4.3 24.52 0.5645  10.3 1.059 1.588            sdssi  -0.824 
   se f125w      4.4 26.83 0.0674  10.4 1.766 2.649            sdssr  -0.953 
   se f160w      4.4 24.47 0.5903  10.4 1.013 1.52            sdssi  -0.825 
   se f125w      4.5 26.81 0.0685  10.5 1.693 2.54            sdssr  -0.957 
   se f160w      4.5 24.42 0.6172  10.5 0.968 1.453            sdssi  -0.825 
   se f125w      4.6 26.79 0.0696  10.6 1.622 2.432            sdssr  -0.959 
   se f160w      4.6 24.38 0.6453  10.6 0.925 1.387            sdssi  -0.825 
   se f125w      4.7 26.78 0.0707  10.7 1.551 2.326            sdssr  -0.964 
   se f160w      4.7 24.33 0.6747  10.7 0.881 1.322            sdssi  -0.825 
   se f125w      4.8 26.76 0.0719  10.8 1.481 2.221            sdssr  -0.967 
   se f160w      4.8 24.28 0.7055  10.8 0.839 1.258            sdssi  -0.826 
   se f125w      4.9 26.74 0.0731  10.9 1.411 2.117            sdssr  -0.971 
   se f160w      4.9 24.23 0.7376  10.9 0.797 1.196            sdssi  -0.826 
   se f125w      5.0 26.72 0.0743  11.0 1.342 2.014            sdssr  -0.974 
   se f160w      5.0 24.18 0.7712  11.0 0.756 1.134            sdssi  -0.826 
   se f125w      5.1 26.7 0.0755  11.1 1.275 1.912            sdssr  -0.978 
   se f160w      5.1 24.13 0.8064  11.1 0.716 1.074            sdssi  -0.826 
   se f125w      5.2 26.69 0.0768  11.2 1.207 1.811            sdssr  -0.981 
   se f160w      5.2 24.09 0.8431  11.2 0.676 1.014            sdssi  -0.827 
   se f125w      5.3 26.67 0.078  11.3 1.141 1.711            sdssr  -0.985 
   se f160w      5.3 24.04 0.8815  11.3 0.637 0.956            sdssi  -0.827 
   se f125w      5.4 26.65 0.0793  11.4 1.075 1.613            sdssr  -0.988 
   se f160w      5.4 23.99 0.9217  11.4 0.599 0.898            sdssi  -0.827 
   se f125w      5.5 26.63 0.0806  11.5 1.01 1.515            sdssr  -0.992 
   se f160w      5.5 23.94 0.9637  11.5 0.561 0.842            sdssi  -0.827 
   se f125w      5.6 26.62 0.082  11.6 0.946 1.418            sdssr  -0.996 
   se f160w      5.6 23.89 1.0076  11.6 0.524 0.786            sdssi  -0.828 
   se f125w      5.7 26.6 0.0833  11.7 0.882 1.323            sdssr  -1.000 
   se f160w      5.7 23.84 1.0535  11.7 0.487 0.731            sdssi  -0.828 
   se f125w      5.8 26.58 0.0847  11.8 0.819 1.228            sdssr  -1.003 
   se f160w      5.8 23.79 1.1016  11.8 0.451 0.677            sdssi  -0.828 
