# event obsband deltatpk mpk fnupk trise t2 t3 restband kcor
   nw f435w      1.9 24.46 0.5972   7.9 0.036 0.054        bessellux  -0.200 
   nw f814w      1.9 24.88 0.4042   7.9 0.039 0.059         bessellb  -0.860 
   se f125w     -6.0 28.67 0.0123   0.0 13.2 13.2         bessellr  -0.651 
   se f160w     -6.0 29.5 0.0057   0.0 13.2 13.2         besselli  -0.421 
   se f125w     -5.9 28.66 0.0125   0.1 13.1 13.1         bessellr  -0.649 
   se f160w     -5.9 29.46 0.006   0.1 13.1 13.1         besselli  -0.417 
   se f125w     -5.8 28.64 0.0127   0.2 13.0 13.0         bessellr  -0.647 
   se f160w     -5.8 29.41 0.0063   0.2 13.0 13.0         besselli  -0.412 
   se f125w     -5.7 28.62 0.0129   0.3 12.9 12.9         bessellr  -0.645 
   se f160w     -5.7 29.36 0.0066   0.3 12.9 12.9         besselli  -0.407 
   se f125w     -5.6 28.6 0.0132   0.4 12.8 12.8         bessellr  -0.643 
   se f160w     -5.6 29.31 0.0068   0.4 12.8 12.8         besselli  -0.403 
   se f125w     -5.5 28.58 0.0134   0.5 12.7 12.7         bessellr  -0.640 
   se f160w     -5.5 29.26 0.0072   0.5 12.7 12.7         besselli  -0.399 
   se f125w     -5.4 28.57 0.0136   0.6 12.6 12.6         bessellr  -0.637 
   se f160w     -5.4 29.21 0.0075   0.6 12.6 12.6         besselli  -0.393 
   se f125w     -5.3 28.55 0.0138   0.7 12.5 12.5         bessellr  -0.635 
   se f160w     -5.3 29.17 0.0078   0.7 12.5 12.5         besselli  -0.390 
   se f125w     -5.2 28.53 0.014   0.8 12.4 12.4         bessellr  -0.633 
   se f160w     -5.2 29.12 0.0082   0.8 12.4 12.4         besselli  -0.386 
   se f125w     -5.1 28.51 0.0143   0.9 12.3 12.3         bessellr  -0.630 
   se f160w     -5.1 29.07 0.0086   0.9 12.3 12.3         besselli  -0.382 
   se f125w     -5.0 28.5 0.0145   1.0 12.2 12.2         bessellr  -0.627 
   se f160w     -5.0 29.02 0.0089   1.0 12.2 12.2         besselli  -0.377 
   se f125w     -4.9 28.48 0.0148   1.1 12.1 12.1         bessellr  -0.624 
   se f160w     -4.9 28.97 0.0094   1.1 12.1 12.1         besselli  -0.373 
   se f125w     -4.8 28.46 0.015   1.2 12.0 12.0         bessellr  -0.622 
   se f160w     -4.8 28.92 0.0098   1.2 12.0 12.0         besselli  -0.370 
   se f125w     -4.7 28.44 0.0152   1.3 11.9 11.9         bessellr  -0.620 
   se f160w     -4.7 28.88 0.0102   1.3 11.9 11.9         besselli  -0.367 
   se f125w     -4.6 28.42 0.0155   1.4 11.8 11.8         bessellr  -0.617 
   se f160w     -4.6 28.83 0.0107   1.4 11.8 11.8         besselli  -0.364 
   se f125w     -4.5 28.41 0.0157   1.5 11.7 11.7         bessellr  -0.613 
   se f160w     -4.5 28.78 0.0112   1.5 11.7 11.7         besselli  -0.359 
   se f125w     -4.4 28.39 0.016   1.6 11.6 11.6         bessellr  -0.610 
   se f160w     -4.4 28.73 0.0117   1.6 11.6 11.6         besselli  -0.355 
   se f125w     -4.3 28.37 0.0163   1.7 11.5 11.5         bessellr  -0.607 
   se f160w     -4.3 28.68 0.0122   1.7 11.5 11.5         besselli  -0.352 
   se f125w     -4.2 28.35 0.0165   1.8 11.4 11.4         bessellr  -0.604 
   se f160w     -4.2 28.63 0.0128   1.8 11.4 11.4         besselli  -0.349 
   se f125w     -4.1 28.34 0.0168   1.9 11.3 11.3         bessellr  -0.601 
   se f160w     -4.1 28.59 0.0134   1.9 11.3 11.3         besselli  -0.346 
   se f125w     -4.0 28.32 0.0171   2.0 11.2 11.2         bessellr  -0.598 
   se f160w     -4.0 28.54 0.014   2.0 11.2 11.2         besselli  -0.342 
   se f125w     -3.9 28.3 0.0174   2.1 11.1 11.1         bessellr  -0.595 
   se f160w     -3.9 28.49 0.0146   2.1 11.1 11.1         besselli  -0.339 
   se f125w     -3.8 28.28 0.0177   2.2 11.0 11.0         bessellr  -0.591 
   se f160w     -3.8 28.44 0.0153   2.2 11.0 11.0         besselli  -0.336 
   se f125w     -3.7 28.27 0.0179   2.3 10.9 10.9         bessellr  -0.587 
   se f160w     -3.7 28.39 0.016   2.3 10.9 10.9         besselli  -0.332 
   se f125w     -3.6 28.25 0.0182   2.4 10.8 10.8         bessellr  -0.583 
   se f160w     -3.6 28.34 0.0167   2.4 10.8 10.8         besselli  -0.330 
   se f125w     -3.5 28.23 0.0185   2.5 10.7 10.7         bessellr  -0.580 
   se f160w     -3.5 28.29 0.0175   2.5 10.7 10.7         besselli  -0.327 
   se f125w     -3.4 28.21 0.0188   2.6 10.6 10.6         bessellr  -0.578 
   se f160w     -3.4 28.25 0.0183   2.6 10.6 10.6         besselli  -0.325 
   se f125w     -3.3 28.19 0.0192   2.7 10.5 10.5         bessellr  -0.574 
   se f160w     -3.3 28.2 0.0191   2.7 10.5 10.5         besselli  -0.322 
   se f125w     -3.2 28.18 0.0195   2.8 10.4 10.4         bessellr  -0.569 
   se f160w     -3.2 28.15  0.02   2.8 10.4 10.4         besselli  -0.319 
   se f125w     -3.1 28.16 0.0198   2.9 10.3 10.3         bessellr  -0.565 
   se f160w     -3.1 28.1 0.0209   2.9 10.3 10.3         besselli  -0.316 
   se f125w     -3.0 28.14 0.0201   3.0 10.2 10.2         bessellr  -0.561 
   se f160w     -3.0 28.05 0.0218   3.0 10.2 10.2         besselli  -0.314 
   se f125w     -2.9 28.12 0.0205   3.1 10.1 10.1         bessellr  -0.558 
   se f160w     -2.9 28.0 0.0228   3.1 10.1 10.1         besselli  -0.311 
   se f125w     -2.8 28.11 0.0208   3.2 10.0 10.0         bessellr  -0.554 
   se f160w     -2.8 27.96 0.0239   3.2 9.785 10.0         besselli  -0.309 
   se f125w     -2.7 28.09 0.0211   3.3 9.9 9.9         bessellr  -0.550 
   se f160w     -2.7 27.91 0.0249   3.3 9.463 9.9         besselli  -0.307 
   se f125w     -2.6 28.07 0.0215   3.4 9.8 9.8         bessellr  -0.545 
   se f160w     -2.6 27.86 0.0261   3.4 9.156 9.8         besselli  -0.304 
   se f125w     -2.5 28.05 0.0218   3.5 9.7 9.7         bessellr  -0.541 
   se f160w     -2.5 27.81 0.0273   3.5 8.862 9.7         besselli  -0.302 
   se f125w     -2.4 28.03 0.0222   3.6 9.6 9.6         bessellr  -0.537 
   se f160w     -2.4 27.76 0.0285   3.6 8.581 9.6         besselli  -0.300 
   se f125w     -2.3 28.02 0.0226   3.7 9.5 9.5         bessellr  -0.531 
   se f160w     -2.3 27.71 0.0298   3.7 8.312 9.5         besselli  -0.297 
   se f125w     -2.2 28.0 0.0229   3.8 9.396 9.4         bessellr  -0.528 
   se f160w     -2.2 27.67 0.0312   3.8 8.054 9.4         besselli  -0.296 
   se f125w     -2.1 27.98 0.0233   3.9 9.214 9.3         bessellr  -0.524 
   se f160w     -2.1 27.62 0.0326   3.9 7.806 9.3         besselli  -0.294 
